1418093133 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1418414864 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1418419699 130 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1418425604 157 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1418434226 157 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1418491165 167 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1418491230 167 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1418784680 171 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1419213024 179 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1422077147 29666 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1422668686 29790 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1423015997 29918 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1423018331 29931 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1423021475 29931 6 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1423021498 29931 6 0 0 49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1423026259 29931 6 0 0 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1423027135 30004 6 0 0 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1423333111 30087 6 0 0 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1423605919 30090 6 0 0 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1423607573 30091 6 0 0 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1424408744 30132 6 0 0 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1424836182 30174 6 0 0 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1424837732 30193 6 0 0 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1424838081 30193 6 0 9 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1425020566 30193 6 0 9 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1425160613 30269 6 0 9 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1425163803 30275 6 0 9 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1425418125 30275 6 0 9 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1425575809 30275 6 0 92 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1426170378 30321 6 0 92 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1426185737 30321 6 0 157 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1426195771 30321 6 0 183 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1426197141 30361 6 0 183 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
